Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region,type_label,region_ordinal,region_frequency,region_target
2017-09-03,2.39,8.943567503880773,927.27,4056.73,0.0,2673.47,2629.18,44.29,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-08-27,2.5,9.688989644706881,2616.96,3672.96,0.0,9848.01,9816.58,31.43,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-08-20,2.43,9.286309254418942,1665.31,3993.41,0.0,5129.57,5010.27,119.3,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-08-13,2.01,9.04032518028692,1182.39,3688.93,11.24,3552.96,3403.12,149.84,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-08-06,1.78,9.631910429715763,2134.24,4592.66,331.6,8184.03,8171.22,12.81,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-07-30,1.67,9.777623263836881,2618.13,3169.61,1056.54,10789.41,10733.97,55.44,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-07-23,1.6,9.859813578318587,1832.11,4752.03,1914.09,10646.09,10577.95,68.14,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-07-16,1.6,9.858898576006435,1763.86,4382.01,2211.74,10769.2,10652.21,116.99,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-07-09,1.65,9.8116512817167,2295.76,3701.18,38.67,12208.48,11637.39,571.09,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-07-02,1.59,9.927558020415097,2454.99,3470.63,0.0,14560.63,10390.44,4170.19,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-06-11,1.66,9.96039279544213,3042.11,3588.46,0.0,14539.54,7757.19,6782.35,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-06-04,1.59,10.161507779937637,3305.88,3706.22,0.0,18874.2,8654.49,10219.71,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-05-28,1.65,9.84160151046358,2703.95,4148.35,11.11,11935.39,5244.73,6690.66,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-05-21,1.73,9.735070676057518,3988.8,5269.43,16.64,7624.16,4373.14,3251.02,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-05-14,1.77,9.805477180491724,5410.04,5406.61,0.0,7315.14,4198.56,3116.58,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-05-07,1.74,9.723049021735402,3986.53,4485.2,22.54,8202.81,5333.82,2868.99,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-04-30,1.76,9.660650093015605,1763.36,5824.8,2.82,8096.0,4515.13,3580.87,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-04-23,1.63,9.864489414611144,1758.8,7535.06,16.99,9923.2,5530.18,4393.02,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-04-16,1.23,10.30114324639281,2233.24,4805.48,17.29,22709.62,21441.99,1267.63,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-04-09,1.19,10.325491142881232,2386.19,3749.72,34.72,24328.65,24193.63,135.02,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-04-02,1.04,10.268286903918275,2551.72,2586.16,11.61,23654.01,23267.01,387.0,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-03-26,1.11,10.375814418476363,3041.33,3451.21,66.76,25514.13,25191.62,322.51,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-03-19,1.11,10.194985958514502,4255.75,3855.69,11.67,18644.52,13278.06,5366.46,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-03-12,1.15,10.185786034434802,3289.27,3877.22,26.38,19329.62,17880.59,1449.03,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-03-05,1.23,10.125442397618947,2292.42,4876.69,52.82,17747.37,17114.89,632.48,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-02-26,1.16,10.572747439898976,3021.26,15568.68,11.77,20453.12,20299.52,153.6,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-02-19,1.24,10.157302684782211,2208.27,5671.84,35.6,17861.96,17821.27,40.69,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-02-12,1.4,10.246809490583543,2248.71,9177.71,37.92,16727.11,16570.14,156.97,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-02-05,1.31,9.970085825926834,2161.38,5646.59,11.84,13556.51,13372.37,184.14,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-01-29,1.3,9.789219145829243,1486.34,4498.48,26.12,11828.43,11821.76,6.67,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-01-22,1.21,9.70696402345707,1413.93,2820.53,20.25,12175.93,12073.07,102.86,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-01-15,1.19,9.74186410432822,1203.87,2904.22,23.07,12883.07,12476.57,406.5,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-01-08,1.18,9.573342556643002,1327.98,2617.2,5.75,10424.46,10283.85,140.61,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2017-01-01,1.28,9.63618767795914,867.66,3434.02,37.3,10968.89,10815.88,153.01,0.0,organic,2017.0,WestTexNewMexico,1,53,335,1.2583582089552243
2018-03-25,1.71,7.7505372437587425,42.95,272.41,0.0,2006.46,1996.46,10.0,0.0,organic,2018.0,Albany,1,0,338,1.5610355029585792
2018-03-18,1.66,8.056886395549366,275.89,297.96,0.0,2580.6,2577.27,3.33,0.0,organic,2018.0,Albany,1,0,338,1.5610355029585792
2018-03-11,1.68,7.852252442746461,131.67,229.56,0.0,2209.29,2209.29,0.0,0.0,organic,2018.0,Albany,1,0,338,1.5610355029585792
2018-03-04,1.48,8.256425651505339,311.55,296.77,0.0,3242.98,3239.65,3.33,0.0,organic,2018.0,Albany,1,0,338,1.5610355029585792
2018-02-25,1.56,8.586276992102338,816.56,532.59,0.0,4007.48,4007.48,0.0,0.0,organic,2018.0,Albany,1,0,338,1.5610355029585792
2018-02-18,1.43,8.931574432412829,4314.3,251.85,0.0,3000.02,3000.02,0.0,0.0,organic,2018.0,Albany,1,0,338,1.5610355029585792
2018-02-11,1.43,8.247725557651927,59.18,289.85,0.0,3468.9,3468.9,0.0,0.0,organic,2018.0,Albany,1,0,338,1.5610355029585792
2018-02-04,1.52,8.325053998964718,118.38,420.36,0.0,3586.22,3586.22,0.0,0.0,organic,2018.0,Albany,1,0,338,1.5610355029585792
2018-01-28,1.32,8.852029805421482,433.66,374.96,0.0,6178.94,6178.94,0.0,0.0,organic,2018.0,Albany,1,0,338,1.5610355029585792
2018-01-21,1.54,8.115981026709768,14.67,253.01,0.0,3078.86,3078.86,0.0,0.0,organic,2018.0,Albany,1,0,338,1.5610355029585792
2018-01-14,1.47,8.328921970419607,7.3,301.87,0.0,3831.78,3831.78,0.0,0.0,organic,2018.0,Albany,1,0,338,1.5610355029585792
2018-01-07,1.54,8.480093427459211,43.51,412.17,0.0,4361.22,4357.89,3.33,0.0,organic,2018.0,Albany,1,0,338,1.5610355029585792
2018-03-25,1.56,9.837245180668964,469.23,3942.82,0.0,14305.03,9398.45,4906.58,0.0,organic,2018.0,Atlanta,1,1,338,1.3359763313609472
2018-03-18,1.48,9.853019180964068,626.28,5411.88,0.0,12976.52,9134.72,3841.8,0.0,organic,2018.0,Atlanta,1,1,338,1.3359763313609472
2018-03-11,1.43,10.045160276899741,590.29,5224.55,0.0,17228.15,16438.54,789.61,0.0,organic,2018.0,Atlanta,1,1,338,1.3359763313609472
2018-03-04,1.66,9.745839095947057,597.4,5315.48,0.0,11169.12,9691.97,1477.15,0.0,organic,2018.0,Atlanta,1,1,338,1.3359763313609472
2018-02-25,1.55,9.638834270265166,530.19,5122.82,0.0,9695.43,9065.3,630.13,0.0,organic,2018.0,Atlanta,1,1,338,1.3359763313609472
2018-02-18,1.56,9.320679772391161,429.96,4037.32,0.0,6698.29,5920.95,777.34,0.0,organic,2018.0,Atlanta,1,1,338,1.3359763313609472
2018-02-11,1.55,9.605413671794354,384.86,3957.78,0.0,10501.29,7478.35,3022.94,0.0,organic,2018.0,Atlanta,1,1,338,1.3359763313609472
2018-02-04,1.62,9.384412159475502,384.29,4042.55,0.0,7473.57,5731.98,1741.59,0.0,organic,2018.0,Atlanta,1,1,338,1.3359763313609472
2018-01-28,1.67,9.578260056183387,390.17,5130.48,0.0,8925.61,5602.18,3323.43,0.0,organic,2018.0,Atlanta,1,1,338,1.3359763313609472
2018-01-21,1.64,9.828546849142583,349.05,3967.66,0.0,14238.26,6204.43,8033.83,0.0,organic,2018.0,Atlanta,1,1,338,1.3359763313609472
2018-01-14,1.56,9.689842497339876,291.55,3583.4,0.0,12276.75,7227.8,5048.95,0.0,organic,2018.0,Atlanta,1,1,338,1.3359763313609472
2018-01-07,1.53,9.662377948889002,405.37,4195.19,0.0,11113.55,7883.61,3229.94,0.0,organic,2018.0,Atlanta,1,1,338,1.3359763313609472
2018-03-25,1.33,10.961406657831917,2002.4,5548.18,82.68,49973.16,49957.61,15.55,0.0,organic,2018.0,BaltimoreWashington,1,2,338,1.5342307692307684
2018-03-18,1.41,10.725599464377073,2132.2,6130.5,76.41,37165.89,37157.4,8.49,0.0,organic,2018.0,BaltimoreWashington,1,2,338,1.5342307692307684
2018-03-11,1.44,10.779909377224634,1885.84,6874.81,96.69,39187.43,39177.43,10.0,0.0,organic,2018.0,BaltimoreWashington,1,2,338,1.5342307692307684
2018-03-04,1.43,10.675948790753267,2360.2,6371.68,93.52,34475.37,34475.37,0.0,0.0,organic,2018.0,BaltimoreWashington,1,2,338,1.5342307692307684
2018-02-25,1.47,10.766844698110782,1626.3,7913.27,49.45,37832.13,37822.13,10.0,0.0,organic,2018.0,BaltimoreWashington,1,2,338,1.5342307692307684
2018-02-18,1.52,10.850612001757417,2125.96,12402.09,79.77,36956.88,36927.99,28.89,0.0,organic,2018.0,BaltimoreWashington,1,2,338,1.5342307692307684
2018-02-11,1.53,10.744120897148061,1457.17,9060.57,68.22,35769.73,35769.73,0.0,0.0,organic,2018.0,BaltimoreWashington,1,2,338,1.5342307692307684
2018-02-04,1.59,10.636255846847568,1201.51,7408.22,85.69,32920.24,32904.68,15.56,0.0,organic,2018.0,BaltimoreWashington,1,2,338,1.5342307692307684
2018-01-28,1.55,10.693309436060543,1236.06,8807.18,147.27,33868.57,33859.68,8.89,0.0,organic,2018.0,BaltimoreWashington,1,2,338,1.5342307692307684
2018-01-21,1.66,10.547948825991684,1450.87,9262.48,65.08,27319.78,27315.34,4.44,0.0,organic,2018.0,BaltimoreWashington,1,2,338,1.5342307692307684
2018-01-14,1.39,11.099684251167425,1264.25,10025.87,105.72,54753.43,54746.77,6.66,0.0,organic,2018.0,BaltimoreWashington,1,2,338,1.5342307692307684
2018-01-07,1.15,11.317928432687173,1315.95,9962.1,134.19,70870.47,70863.8,6.67,0.0,organic,2018.0,BaltimoreWashington,1,2,338,1.5342307692307684
2018-03-25,1.81,8.045652381313149,76.12,1006.43,0.0,2036.65,618.64,1418.01,0.0,organic,2018.0,Boise,1,3,338,1.343136094674556
2018-03-18,1.85,7.844471973250543,89.14,898.36,0.0,1563.09,287.9,1258.17,17.02,organic,2018.0,Boise,1,3,338,1.343136094674556
2018-03-11,1.8,8.145654034686077,98.9,926.28,0.0,2422.18,664.03,1758.15,0.0,organic,2018.0,Boise,1,3,338,1.343136094674556
2018-03-04,1.79,8.000215348165048,109.72,904.11,0.0,1966.77,526.56,1440.21,0.0,organic,2018.0,Boise,1,3,338,1.343136094674556
2018-02-25,1.82,7.796123788686716,69.78,745.69,0.0,1614.69,472.96,1141.73,0.0,organic,2018.0,Boise,1,3,338,1.343136094674556
2018-02-18,1.82,7.7305745395908785,72.52,810.01,0.0,1393.38,725.39,667.99,0.0,organic,2018.0,Boise,1,3,338,1.343136094674556
2018-02-11,1.8,7.957292863003013,46.25,791.61,0.0,2017.47,666.38,1351.09,0.0,organic,2018.0,Boise,1,3,338,1.343136094674556
2018-02-04,1.8,7.861688556280803,76.84,590.46,0.0,1927.6,492.63,1376.55,58.42,organic,2018.0,Boise,1,3,338,1.343136094674556
2018-01-28,1.78,7.791787246996526,52.42,580.64,0.0,1786.58,294.66,1490.43,1.49,organic,2018.0,Boise,1,3,338,1.343136094674556
2018-01-21,1.81,7.802671188308595,41.05,577.32,0.0,1827.76,284.43,1541.86,1.47,organic,2018.0,Boise,1,3,338,1.343136094674556
2018-01-14,1.81,7.6644076344613055,51.93,802.89,0.0,1275.31,350.29,925.02,0.0,organic,2018.0,Boise,1,3,338,1.343136094674556
2018-01-07,1.77,7.845768362928608,42.6,949.08,0.0,1562.22,552.06,1010.16,0.0,organic,2018.0,Boise,1,3,338,1.343136094674556
2018-03-25,1.74,10.556911873888565,27.25,2031.54,0.0,36382.44,29466.95,6915.49,0.0,organic,2018.0,Boston,1,4,338,1.5308875739644972
2018-03-18,1.83,10.45768583511073,20.31,2456.48,0.0,32333.11,25094.65,7238.46,0.0,organic,2018.0,Boston,1,4,338,1.5308875739644972
2018-03-11,1.85,10.324749235199944,8.51,2114.28,0.0,28353.87,22732.95,5620.92,0.0,organic,2018.0,Boston,1,4,338,1.5308875739644972
2018-03-04,1.92,10.081283885933553,7.84,2254.05,0.0,21628.75,18636.4,2992.35,0.0,organic,2018.0,Boston,1,4,338,1.5308875739644972
2018-02-25,1.79,10.359908731511716,34.89,2390.82,0.0,29141.59,25069.34,4072.25,0.0,organic,2018.0,Boston,1,4,338,1.5308875739644972
2018-02-18,1.83,10.238593499065116,11.63,1603.22,0.0,26345.92,22938.29,3407.63,0.0,organic,2018.0,Boston,1,4,338,1.5308875739644972
2018-02-11,1.85,10.115736775571769,3.67,1795.79,3.67,22924.99,19367.62,3557.37,0.0,organic,2018.0,Boston,1,4,338,1.5308875739644972
2018-02-04,1.83,10.272807559610092,9.14,2504.27,3.66,26416.94,20660.94,5756.0,0.0,organic,2018.0,Boston,1,4,338,1.5308875739644972
2018-01-28,1.72,10.336806126130185,14.65,1628.45,0.0,29203.25,27876.23,1327.02,0.0,organic,2018.0,Boston,1,4,338,1.5308875739644972
2018-01-21,1.82,10.19264278934825,60.87,2647.48,0.0,23996.63,21985.03,2011.6,0.0,organic,2018.0,Boston,1,4,338,1.5308875739644972
2018-01-14,1.73,10.291106358495584,12.77,2380.23,0.0,27075.36,23926.76,3148.6,0.0,organic,2018.0,Boston,1,4,338,1.5308875739644972
2018-01-07,1.91,10.312180777995716,14.46,2704.48,0.0,27377.06,25121.53,2255.53,0.0,organic,2018.0,Boston,1,4,338,1.5308875739644972
2018-03-25,1.03,10.55072115258984,241.71,425.31,0.0,37536.96,25743.24,11793.72,0.0,organic,2018.0,BuffaloRochester,1,5,338,1.5161242603550298
2018-03-18,1.17,9.687465458344525,558.54,106.27,0.0,15448.54,4270.87,11177.67,0.0,organic,2018.0,BuffaloRochester,1,5,338,1.5161242603550298
2018-03-11,1.24,9.452941392987324,763.9,91.2,0.0,11889.5,1124.44,10765.06,0.0,organic,2018.0,BuffaloRochester,1,5,338,1.5161242603550298
2018-03-04,1.38,9.057379151128698,1197.38,159.65,0.0,7223.6,894.23,6329.37,0.0,organic,2018.0,BuffaloRochester,1,5,338,1.5161242603550298
2018-02-25,1.27,9.341311615213163,761.52,168.93,0.0,10467.9,2567.55,7900.35,0.0,organic,2018.0,BuffaloRochester,1,5,338,1.5161242603550298
2018-02-18,1.23,9.403605165868647,542.58,103.62,0.0,11484.84,5283.46,6201.38,0.0,organic,2018.0,BuffaloRochester,1,5,338,1.5161242603550298
2018-02-11,1.21,9.18459991058396,169.08,138.02,0.0,9437.78,2907.29,6530.49,0.0,organic,2018.0,BuffaloRochester,1,5,338,1.5161242603550298
2018-02-04,1.18,9.56862372173651,204.51,181.6,0.0,13921.6,4203.8,9717.8,0.0,organic,2018.0,BuffaloRochester,1,5,338,1.5161242603550298
2018-01-28,1.17,9.503528508199516,232.33,150.46,0.0,13023.16,11059.23,1963.93,0.0,organic,2018.0,BuffaloRochester,1,5,338,1.5161242603550298
2018-01-21,1.23,8.894201210174277,309.8,119.81,0.0,6858.97,3581.4,3277.57,0.0,organic,2018.0,BuffaloRochester,1,5,338,1.5161242603550298
2018-01-14,1.19,9.293389325591589,318.7,133.26,0.0,10412.99,3248.18,7164.81,0.0,organic,2018.0,BuffaloRochester,1,5,338,1.5161242603550298
2018-01-07,1.17,9.117887306730127,283.13,90.07,0.0,8742.72,4250.19,4492.53,0.0,organic,2018.0,BuffaloRochester,1,5,338,1.5161242603550298
2018-03-25,1.7,12.156138322060055,29644.09,70982.1,0.0,89631.19,89424.11,207.08,0.0,organic,2018.0,California,1,6,338,1.394970414201183
2018-03-18,1.75,12.219934820086648,29398.11,70514.05,8.08,102870.5,102717.5,153.0,0.0,organic,2018.0,California,1,6,338,1.394970414201183
2018-03-11,1.58,12.375072443756736,32765.76,83573.0,0.0,120484.22,120465.39,18.83,0.0,organic,2018.0,California,1,6,338,1.394970414201183
2018-03-04,1.57,12.384790508479071,34245.39,67952.25,0.0,136938.03,136877.43,60.6,0.0,organic,2018.0,California,1,6,338,1.394970414201183
2018-02-25,1.82,12.095379715566187,28991.22,83730.03,0.0,66320.47,66273.89,46.58,0.0,organic,2018.0,California,1,6,338,1.394970414201183
2018-02-18,1.97,12.026914579618232,27895.41,73827.57,0.0,65470.77,65435.09,35.68,0.0,organic,2018.0,California,1,6,338,1.394970414201183
2018-02-11,1.85,12.033576223633888,30354.0,56580.92,0.0,81376.34,81344.22,32.12,0.0,organic,2018.0,California,1,6,338,1.394970414201183
2018-02-04,1.56,12.145334786052597,38078.53,60551.97,0.0,89582.48,89527.66,54.82,0.0,organic,2018.0,California,1,6,338,1.394970414201183
2018-01-28,1.87,12.049417724373068,30070.62,58357.89,0.0,82570.3,82563.11,7.19,0.0,organic,2018.0,California,1,6,338,1.394970414201183
2018-01-21,1.69,12.11162997932709,34411.37,64513.67,0.0,83049.94,83022.84,27.1,0.0,organic,2018.0,California,1,6,338,1.394970414201183
2018-01-14,1.61,12.286186304532759,52253.4,95353.95,0.0,69073.69,69054.51,19.18,0.0,organic,2018.0,California,1,6,338,1.394970414201183
2018-01-07,1.95,11.959804840170614,42992.91,56007.79,0.0,57340.87,57271.15,69.72,0.0,organic,2018.0,California,1,6,338,1.394970414201183
2018-03-25,1.77,9.395321721716009,17.85,5964.29,161.23,5887.59,5792.37,95.22,0.0,organic,2018.0,Charlotte,1,7,338,1.6005029585798813
2018-03-18,1.75,9.391625558590704,30.26,5808.91,205.67,5941.73,5801.28,140.45,0.0,organic,2018.0,Charlotte,1,7,338,1.6005029585798813
2018-03-11,1.73,9.525054756809258,29.01,6861.78,222.69,6584.2,6511.53,72.67,0.0,organic,2018.0,Charlotte,1,7,338,1.6005029585798813
2018-03-04,1.88,9.382915418810748,31.41,6586.88,268.25,4996.07,4621.84,374.23,0.0,organic,2018.0,Charlotte,1,7,338,1.6005029585798813
2018-02-25,1.91,9.388253894312443,36.46,5987.21,190.71,5731.84,5667.58,64.26,0.0,organic,2018.0,Charlotte,1,7,338,1.6005029585798813
2018-02-18,1.83,9.426948211982703,22.67,5878.08,232.08,6284.74,5981.3,303.44,0.0,organic,2018.0,Charlotte,1,7,338,1.6005029585798813
2018-02-11,1.92,9.325235686621212,7.2,5645.05,238.86,5325.45,5176.75,148.7,0.0,organic,2018.0,Charlotte,1,7,338,1.6005029585798813
2018-02-04,1.89,9.493632573026558,26.28,5187.8,201.87,7857.98,7613.73,244.25,0.0,organic,2018.0,Charlotte,1,7,338,1.6005029585798813
2018-01-28,1.76,9.428156155909097,21.47,6626.86,271.36,5512.89,5080.46,432.43,0.0,organic,2018.0,Charlotte,1,7,338,1.6005029585798813
2018-01-21,1.62,9.427361217724364,8.94,5461.01,246.99,6705.76,6703.12,2.64,0.0,organic,2018.0,Charlotte,1,7,338,1.6005029585798813
2018-01-14,1.45,9.879356219898687,17.87,7132.92,241.85,12129.51,12116.18,13.33,0.0,organic,2018.0,Charlotte,1,7,338,1.6005029585798813
2018-01-07,1.08,10.266118573778774,22.16,6254.59,225.17,22239.19,22132.06,107.13,0.0,organic,2018.0,Charlotte,1,7,338,1.6005029585798813
2018-03-25,1.69,10.465653229596457,324.87,27550.29,0.0,7213.2,7176.54,36.66,0.0,organic,2018.0,Chicago,1,8,338,1.5567751479289942
2018-03-18,1.66,10.478503293003913,184.53,26955.74,0.0,8401.9,8398.57,3.33,0.0,organic,2018.0,Chicago,1,8,338,1.5567751479289942
2018-03-11,1.66,10.644730132162591,583.18,32382.95,0.0,9003.7,8990.36,13.34,0.0,organic,2018.0,Chicago,1,8,338,1.5567751479289942
2018-03-04,1.62,10.736996061021207,1107.05,35255.03,0.0,9664.5,9654.5,10.0,0.0,organic,2018.0,Chicago,1,8,338,1.5567751479289942
2018-02-25,1.68,10.503248077133039,246.73,29263.75,0.0,6922.17,6908.84,13.33,0.0,organic,2018.0,Chicago,1,8,338,1.5567751479289942
2018-02-18,1.66,10.42464699796972,259.18,24314.04,0.0,9105.36,9095.36,10.0,0.0,organic,2018.0,Chicago,1,8,338,1.5567751479289942
2018-02-11,1.65,10.550673775444857,409.68,26524.51,0.0,11267.98,11261.31,6.67,0.0,organic,2018.0,Chicago,1,8,338,1.5567751479289942
2018-02-04,1.62,10.757005456851257,313.29,32668.25,0.0,13975.3,13975.3,0.0,0.0,organic,2018.0,Chicago,1,8,338,1.5567751479289942
2018-01-28,1.72,10.615749378689065,215.4,31318.93,0.0,9236.61,9236.61,0.0,0.0,organic,2018.0,Chicago,1,8,338,1.5567751479289942
2018-01-21,1.82,10.510250523032507,83.93,28134.16,0.0,8470.58,8470.58,0.0,0.0,organic,2018.0,Chicago,1,8,338,1.5567751479289942
2018-01-14,1.79,10.713459309577171,133.39,31177.44,0.0,13645.06,13635.06,10.0,0.0,organic,2018.0,Chicago,1,8,338,1.5567751479289942
2018-01-07,1.83,10.6352362642111,118.84,29600.36,0.0,11854.05,11850.72,3.33,0.0,organic,2018.0,Chicago,1,8,338,1.5567751479289942
2018-03-25,1.66,9.648813343650856,728.9,4308.74,0.0,10464.74,7398.87,3065.87,0.0,organic,2018.0,CincinnatiDayton,1,9,338,1.2092011834319527
2018-03-18,1.31,10.265443726198578,932.06,10505.06,0.0,17284.6,8746.0,8538.6,0.0,organic,2018.0,CincinnatiDayton,1,9,338,1.2092011834319527
2018-03-11,1.27,10.449244897171258,1080.28,12488.67,0.0,20948.35,15617.99,5330.36,0.0,organic,2018.0,CincinnatiDayton,1,9,338,1.2092011834319527
2018-03-04,1.68,9.328262953451151,810.62,4420.73,0.0,6019.22,4449.27,1569.95,0.0,organic,2018.0,CincinnatiDayton,1,9,338,1.2092011834319527
2018-02-25,1.78,9.622370549446416,736.69,4538.31,0.0,9822.8,2275.92,7546.88,0.0,organic,2018.0,CincinnatiDayton,1,9,338,1.2092011834319527
2018-02-18,1.64,9.191398094472962,680.18,4321.38,0.0,4809.8,4698.48,111.32,0.0,organic,2018.0,CincinnatiDayton,1,9,338,1.2092011834319527
2018-02-11,1.59,9.283162303247998,535.84,3567.35,0.0,6651.2,5192.81,1458.39,0.0,organic,2018.0,CincinnatiDayton,1,9,338,1.2092011834319527
2018-02-04,1.69,9.323427956792226,628.58,4438.31,0.0,6129.41,4339.23,1790.18,0.0,organic,2018.0,CincinnatiDayton,1,9,338,1.2092011834319527
2018-01-28,1.51,9.617701681158227,702.32,4805.49,0.0,9519.66,3133.44,6386.22,0.0,organic,2018.0,CincinnatiDayton,1,9,338,1.2092011834319527
2018-01-21,1.6,9.818222105069603,678.73,5179.83,0.0,12505.81,2688.54,9817.27,0.0,organic,2018.0,CincinnatiDayton,1,9,338,1.2092011834319527
2018-01-14,1.71,9.874849366397509,610.29,5917.68,0.0,12906.39,4369.52,8536.87,0.0,organic,2018.0,CincinnatiDayton,1,9,338,1.2092011834319527
2018-01-07,1.71,9.483630880884911,710.55,5212.44,0.0,7218.83,3380.57,3838.26,0.0,organic,2018.0,CincinnatiDayton,1,9,338,1.2092011834319527
2018-03-25,1.31,9.317047180974301,533.97,1113.33,0.0,9477.78,7760.23,1717.55,0.0,organic,2018.0,Columbus,1,10,338,1.2527810650887576
2018-03-18,1.2,10.393142449584557,723.66,8582.89,0.0,23327.51,11776.03,11551.48,0.0,organic,2018.0,Columbus,1,10,338,1.2527810650887576
2018-03-11,1.26,10.189485332363095,820.89,10737.83,0.0,15062.07,12641.49,2420.58,0.0,organic,2018.0,Columbus,1,10,338,1.2527810650887576
2018-03-04,1.48,8.93833740409465,531.55,1246.43,0.0,5839.54,5689.68,149.86,0.0,organic,2018.0,Columbus,1,10,338,1.2527810650887576
2018-02-25,1.57,8.905558256953967,470.96,1510.35,0.0,5390.53,4640.71,749.82,0.0,organic,2018.0,Columbus,1,10,338,1.2527810650887576
2018-02-18,1.44,8.962931023223055,434.86,1521.43,0.0,5850.92,5850.92,0.0,0.0,organic,2018.0,Columbus,1,10,338,1.2527810650887576
2018-02-11,1.42,9.101825999246604,445.67,1117.03,0.0,7407.96,7086.27,321.69,0.0,organic,2018.0,Columbus,1,10,338,1.2527810650887576
2018-02-04,1.47,8.912358774376667,587.11,1186.62,0.0,5648.42,5453.09,195.33,0.0,organic,2018.0,Columbus,1,10,338,1.2527810650887576
2018-01-28,1.43,8.945112310754457,564.77,1557.33,0.0,5547.21,4090.06,1457.15,0.0,organic,2018.0,Columbus,1,10,338,1.2527810650887576
2018-01-21,1.5,9.102640455385924,613.65,1852.11,0.0,6512.21,4083.63,2428.58,0.0,organic,2018.0,Columbus,1,10,338,1.2527810650887576
2018-01-14,1.3,9.251993700842263,977.0,1620.14,0.0,7827.19,7350.79,476.4,0.0,organic,2018.0,Columbus,1,10,338,1.2527810650887576
2018-01-07,1.15,9.440693869052538,1639.81,1133.28,0.0,9816.36,9106.36,710.0,0.0,organic,2018.0,Columbus,1,10,338,1.2527810650887576
2018-03-25,1.46,10.357433888208837,5372.35,1047.92,0.0,25069.0,23054.17,2014.83,0.0,organic,2018.0,DallasFtWorth,1,11,338,1.0855917159763315
2018-03-18,1.32,10.345705266422224,5570.59,1317.02,0.0,24234.48,22630.41,1604.07,0.0,organic,2018.0,DallasFtWorth,1,11,338,1.0855917159763315
2018-03-11,1.3,10.444596279281338,6067.15,810.89,0.0,27479.17,25669.77,1809.4,0.0,organic,2018.0,DallasFtWorth,1,11,338,1.0855917159763315
2018-03-04,1.38,10.25441762626282,5610.19,618.5,0.0,22178.07,20545.89,1632.18,0.0,organic,2018.0,DallasFtWorth,1,11,338,1.0855917159763315
2018-02-25,1.34,10.065664223470122,3998.07,635.53,0.0,18886.76,17839.97,1046.79,0.0,organic,2018.0,DallasFtWorth,1,11,338,1.0855917159763315
2018-02-18,1.36,10.14178293293109,4546.52,787.2,0.0,20046.96,19653.07,393.89,0.0,organic,2018.0,DallasFtWorth,1,11,338,1.0855917159763315
2018-02-11,1.34,10.242791490390092,4681.33,437.65,0.0,22959.42,22690.02,269.4,0.0,organic,2018.0,DallasFtWorth,1,11,338,1.0855917159763315
